Entity,Code,Year,Deaths that are from all causes attributed to ambient ozone pollution
Mauritius,MUS,2001,0.3295594
Mauritius,MUS,2002,0.17461792
Mauritius,MUS,2003,0.19011942
Mauritius,MUS,2004,0.13235012
Mauritius,MUS,2005,0.29207277
Mauritius,MUS,2006,0.66464674
Mauritius,MUS,2007,0.84070164
Mauritius,MUS,2008,0.50896615
Mauritius,MUS,2009,0.2604505
Mauritius,MUS,2010,0.14351514
Mauritius,MUS,2011,0.21000573
Mauritius,MUS,2012,0.21357773
Mauritius,MUS,2013,0.70352924
Mauritius,MUS,2014,0.34311777
Mexico,MEX,1990,1993.5201
Mexico,MEX,1991,2059.6255
Mexico,MEX,1992,2186.449
Mexico,MEX,1993,2136.965
Mexico,MEX,1994,2208.3577
Mexico,MEX,1995,2212.107
Mexico,MEX,1996,2083.061
Mexico,MEX,1997,2107.9348
Mexico,MEX,1998,2261.6438
Mexico,MEX,1999,2409.4504
Mexico,MEX,2000,2077.4675
Mexico,MEX,2001,1971.09
Mexico,MEX,2002,1901.4679
Mexico,MEX,2003,1869.1687
Mexico,MEX,2004,1873.0052
Mexico,MEX,2005,1957.63
Mexico,MEX,2006,2133.5413
Mexico,MEX,2007,2009.7546
Mexico,MEX,2008,2036.9144
Mexico,MEX,2009,1999.6061
Mexico,MEX,2010,2134.047
Mexico,MEX,2011,2058.1655
Mexico,MEX,2012,2334.9407
Mexico,MEX,2013,2278.3774
Mexico,MEX,2014,2266.9001
Micronesia (country),FSM,1990,0.06540491
Micronesia (country),FSM,1991,0.05868748
Micronesia (country),FSM,1992,0.049241398
Micronesia (country),FSM,1993,0.038221136
Micronesia (country),FSM,1994,0.020250818
Micronesia (country),FSM,1995,0.029704433
Micronesia (country),FSM,1996,0.11758864
Micronesia (country),FSM,1997,0.12543312
Micronesia (country),FSM,1998,0.116214424
Micronesia (country),FSM,1999,0.02498176
Micronesia (country),FSM,2000,0.008818073
Micronesia (country),FSM,2001,0.008883031
Micronesia (country),FSM,2002,0.009422364
Micronesia (country),FSM,2003,0.02213582
Micronesia (country),FSM,2004,0.019658813
Micronesia (country),FSM,2005,0.023314025
Micronesia (country),FSM,2006,0.035285268
Micronesia (country),FSM,2007,0.054201744
Micronesia (country),FSM,2008,0.06419196
Micronesia (country),FSM,2009,0.06785865
Micronesia (country),FSM,2010,0.031829808
Micronesia (country),FSM,2011,0.019367373
Micronesia (country),FSM,2012,0.013845991
Micronesia (country),FSM,2013,0.02107277
Micronesia (country),FSM,2014,0.038732097
Middle East & North Africa (WB),,1990,2607.4316
Middle East & North Africa (WB),,1991,2669.3442
Middle East & North Africa (WB),,1992,2705.9434
Middle East & North Africa (WB),,1993,2827.289
Middle East & North Africa (WB),,1994,2859.1763
Middle East & North Africa (WB),,1995,2963.0615
Middle East & North Africa (WB),,1996,2936.4856
Middle East & North Africa (WB),,1997,3071.1355
Middle East & North Africa (WB),,1998,3112.995
Middle East & North Africa (WB),,1999,3434.5999
Middle East & North Africa (WB),,2000,3439.7957
Middle East & North Africa (WB),,2001,3572.22
Middle East & North Africa (WB),,2002,3698.0974
Middle East & North Africa (WB),,2003,3930.521
Middle East & North Africa (WB),,2004,3982.1033
Middle East & North Africa (WB),,2005,3916.8267
Middle East & North Africa (WB),,2006,4169.8228
Middle East & North Africa (WB),,2007,4514.416
Middle East & North Africa (WB),,2008,4704.655
Middle East & North Africa (WB),,2009,4665.3613
Middle East & North Africa (WB),,2010,4648.5625
Middle East & North Africa (WB),,2011,4904.519
Middle East & North Africa (WB),,2012,5089.0444
Middle East & North Africa (WB),,2013,5461.1836
Middle East & North Africa (WB),,2014,5522.903
Middle Income (WB),,1990,119608.86
Middle Income (WB),,1991,120477.92
Middle Income (WB),,1992,127558.055
Middle Income (WB),,1993,131161.06
Middle Income (WB),,1994,137769.4
Middle Income (WB),,1995,139638.44
Middle Income (WB),,1996,142513.48
Middle Income (WB),,1997,147418.75
Middle Income (WB),,1998,143554.78
Middle Income (WB),,1999,151188.55
Middle Income (WB),,2000,147128.22
Middle Income (WB),,2001,148622.33
Middle Income (WB),,2002,148094.34
Middle Income (WB),,2003,154380.69
Middle Income (WB),,2004,162828.69
Middle Income (WB),,2005,162104.78
Middle Income (WB),,2006,167536.11
Middle Income (WB),,2007,168059.56
Middle Income (WB),,2008,174553.11
Middle Income (WB),,2009,163174.28
Middle Income (WB),,2010,158996.12
Middle Income (WB),,2011,147342.77
Middle Income (WB),,2012,131883.95
Middle Income (WB),,2013,115775.4
Middle Income (WB),,2014,106966.82
Moldova,MDA,1990,168.03056
Moldova,MDA,1991,179.11171
Moldova,MDA,1992,159.72005
Moldova,MDA,1993,170.91875
Moldova,MDA,1994,181.18053
Moldova,MDA,1995,190.16302
Moldova,MDA,1996,161.19373
Moldova,MDA,1997,142.63293
Moldova,MDA,1998,125.75439
Moldova,MDA,1999,125.20163
Moldova,MDA,2000,106.14773
Moldova,MDA,2001,108.79759
Moldova,MDA,2002,140.80748
Moldova,MDA,2003,144.29121
Moldova,MDA,2004,143.32095
Moldova,MDA,2005,108.22426
Moldova,MDA,2006,115.933525
Moldova,MDA,2007,97.50985
Moldova,MDA,2008,101.1171
Moldova,MDA,2009,83.99216
Moldova,MDA,2010,77.53558
Moldova,MDA,2011,67.12278
Moldova,MDA,2012,64.991684
Moldova,MDA,2013,62.57316
Moldova,MDA,2014,53.611275
Monaco,MCO,1990,1.4743695
Monaco,MCO,1991,1.3625228
Monaco,MCO,1992,1.2306546
Monaco,MCO,1993,1.2206129
Monaco,MCO,1994,1.4813175
Monaco,MCO,1995,1.6688085
Monaco,MCO,1996,1.7255116
Monaco,MCO,1997,1.8098732
Monaco,MCO,1998,1.6621301
Monaco,MCO,1999,1.4663525
Monaco,MCO,2000,1.2343416
Monaco,MCO,2001,1.136535
Monaco,MCO,2002,1.4292989
Monaco,MCO,2003,1.72431
Monaco,MCO,2004,2.2578015
Monaco,MCO,2005,2.2515924
Monaco,MCO,2006,2.2228746
Monaco,MCO,2007,2.0264442
Monaco,MCO,2008,2.084508
Monaco,MCO,2009,2.1206663
Monaco,MCO,2010,2.2388296
Monaco,MCO,2011,2.1322513
Monaco,MCO,2012,2.0650213
Monaco,MCO,2013,1.8720307
Monaco,MCO,2014,1.8784062
Mongolia,MNG,1990,28.420532
Mongolia,MNG,1991,29.910177
Mongolia,MNG,1992,30.557848
Mongolia,MNG,1993,30.554935
Mongolia,MNG,1994,30.04901
Mongolia,MNG,1995,32.209637
Mongolia,MNG,1996,32.727386
Mongolia,MNG,1997,32.986473
Mongolia,MNG,1998,33.23981
Mongolia,MNG,1999,35.40681
Mongolia,MNG,2000,34.59479
Mongolia,MNG,2001,33.161716
Mongolia,MNG,2002,30.163902
Mongolia,MNG,2003,28.812521
Mongolia,MNG,2004,27.845732
Mongolia,MNG,2005,26.6607
Mongolia,MNG,2006,26.059608
Mongolia,MNG,2007,24.593742
Mongolia,MNG,2008,24.206102
Mongolia,MNG,2009,25.240204
Mongolia,MNG,2010,25.292553
Mongolia,MNG,2011,24.728016
Mongolia,MNG,2012,19.845905
Mongolia,MNG,2013,16.628134
Mongolia,MNG,2014,16.233723
Montenegro,MNE,1990,4.8341827
Montenegro,MNE,1991,4.555238
Montenegro,MNE,1992,4.5000906
Montenegro,MNE,1993,5.1046505
Montenegro,MNE,1994,5.420165
Montenegro,MNE,1995,5.602481
Montenegro,MNE,1996,5.3678007
Montenegro,MNE,1997,5.711034
Montenegro,MNE,1998,5.4376636
Montenegro,MNE,1999,4.8396773
Montenegro,MNE,2000,4.1927977
Montenegro,MNE,2001,4.275742
Montenegro,MNE,2002,5.3207154
Montenegro,MNE,2003,5.789736
Montenegro,MNE,2004,5.9705553
Montenegro,MNE,2005,5.67389
Montenegro,MNE,2006,5.914193
Montenegro,MNE,2007,5.860449
Montenegro,MNE,2008,5.8355417
Montenegro,MNE,2009,5.5100794
Montenegro,MNE,2010,5.2066784
Montenegro,MNE,2011,5.2672167
Montenegro,MNE,2012,6.147818
Montenegro,MNE,2013,6.8621492
Montenegro,MNE,2014,7.31949
Morocco,MAR,1990,126.53608
Morocco,MAR,1991,142.69505
Morocco,MAR,1992,152.3058
Morocco,MAR,1993,153.74536
Morocco,MAR,1994,126.22576
Morocco,MAR,1995,149.13841
Morocco,MAR,1996,152.44702
Morocco,MAR,1997,172.36775
Morocco,MAR,1998,176.7985
Morocco,MAR,1999,217.34708
Morocco,MAR,2000,225.1545
Morocco,MAR,2001,215.53632
Morocco,MAR,2002,212.18813
Morocco,MAR,2003,237.24593
Morocco,MAR,2004,261.6423
Morocco,MAR,2005,277.6359
Morocco,MAR,2006,316.07047
Morocco,MAR,2007,334.66064
Morocco,MAR,2008,325.32202
Morocco,MAR,2009,337.97476
Morocco,MAR,2010,357.03452
Morocco,MAR,2011,398.04187
Morocco,MAR,2012,439.71918
Morocco,MAR,2013,557.1882
Morocco,MAR,2014,574.88696
Mozambique,MOZ,1990,9.874151
Mozambique,MOZ,1991,11.241525
Mozambique,MOZ,1992,10.43483
Mozambique,MOZ,1993,10.215828
Mozambique,MOZ,1994,9.186907
Mozambique,MOZ,1995,10.200007
Mozambique,MOZ,1996,10.53541
Mozambique,MOZ,1997,12.601947
Mozambique,MOZ,1998,13.172061
Mozambique,MOZ,1999,15.099478
Mozambique,MOZ,2000,10.860918
Mozambique,MOZ,2001,11.207171
Mozambique,MOZ,2002,8.106704
Mozambique,MOZ,2003,7.9167905
Mozambique,MOZ,2004,15.174804
Mozambique,MOZ,2005,32.803528
Mozambique,MOZ,2006,67.281555
Mozambique,MOZ,2007,65.28691
Mozambique,MOZ,2008,49.225594
Mozambique,MOZ,2009,30.066092
Mozambique,MOZ,2010,28.971891
Mozambique,MOZ,2011,41.685886
Mozambique,MOZ,2012,55.7542
Mozambique,MOZ,2013,71.71911
Mozambique,MOZ,2014,56.6139
Myanmar,MMR,1990,679.60223
Myanmar,MMR,1991,797.07684
Myanmar,MMR,1992,897.8772
Myanmar,MMR,1993,978.80566
Myanmar,MMR,1994,1016.22235
Myanmar,MMR,1995,1038.6978
Myanmar,MMR,1996,1079.8024
Myanmar,MMR,1997,1115.4651
Myanmar,MMR,1998,1173.5648
Myanmar,MMR,1999,1167.0491
Myanmar,MMR,2000,1033.7135
Myanmar,MMR,2001,953.09106
Myanmar,MMR,2002,1031.2705
Myanmar,MMR,2003,1215.8899
Myanmar,MMR,2004,1291.7856
Myanmar,MMR,2005,1257.1432
Myanmar,MMR,2006,1461.34
Myanmar,MMR,2007,1719.9761
Myanmar,MMR,2008,1774.2302
Myanmar,MMR,2009,1444.2324
Myanmar,MMR,2010,1472.7133
Myanmar,MMR,2011,1818.8151
Myanmar,MMR,2012,2174.6472
Myanmar,MMR,2013,2342.4353
Myanmar,MMR,2014,2043.3146
Namibia,NAM,1990,22.852541
Namibia,NAM,1991,25.051252
Namibia,NAM,1992,23.336695
Namibia,NAM,1993,23.257235
Namibia,NAM,1994,21.029057
Namibia,NAM,1995,21.248316
Namibia,NAM,1996,21.36317
Namibia,NAM,1997,23.557062
Namibia,NAM,1998,25.71512
Namibia,NAM,1999,28.543455
Namibia,NAM,2000,22.798178
Namibia,NAM,2001,21.459784
Namibia,NAM,2002,18.241266
Namibia,NAM,2003,20.495438
Namibia,NAM,2004,28.893072
Namibia,NAM,2005,38.376244
Namibia,NAM,2006,48.843426
Namibia,NAM,2007,45.23949
Namibia,NAM,2008,38.3566
Namibia,NAM,2009,32.236416
Namibia,NAM,2010,30.206385
Namibia,NAM,2011,30.552288
Namibia,NAM,2012,30.485504
Namibia,NAM,2013,31.695005
Namibia,NAM,2014,31.89774
Nauru,NRU,1990,0.000748535
Nauru,NRU,1991,0.001399233
Nauru,NRU,1992,0.0019593828
Nauru,NRU,1993,0.0016766492
Nauru,NRU,1994,0.0013447714
Nauru,NRU,1995,0.00087257795
Nauru,NRU,1996,0.0022458597
Nauru,NRU,1997,0.0015798168
Nauru,NRU,1998,0.00079158327
Nauru,NRU,1999,0.0012871042
Nauru,NRU,2000,0.00039687802
Nauru,NRU,2001,0.00043348785
Nauru,NRU,2002,0.00015245719
Nauru,NRU,2003,0.0009738682
Nauru,NRU,2004,0.00069168507
Nauru,NRU,2005,0.00054265157
Nauru,NRU,2006,0.002164904
Nauru,NRU,2007,0.0021874944
Nauru,NRU,2008,0.0017422828
Nauru,NRU,2009,0.001980137
Nauru,NRU,2010,0.0010729424
Nauru,NRU,2011,0.000867979
Nauru,NRU,2012,0.0004582139
Nauru,NRU,2013,0.0003966172
Nauru,NRU,2014,0.0004408456
Nepal,NPL,1990,1819.5903
Nepal,NPL,1991,1860.2117
Nepal,NPL,1992,1841.9879
Nepal,NPL,1993,1921.1273
Nepal,NPL,1994,1982.6854
Nepal,NPL,1995,2082.4648
Nepal,NPL,1996,2150.808
Nepal,NPL,1997,2228.0334
Nepal,NPL,1998,2361.5696
Nepal,NPL,1999,2532.6748
Nepal,NPL,2000,2584.0232
Nepal,NPL,2001,2513.1572
Nepal,NPL,2002,2483.8706
Nepal,NPL,2003,2691.5203
Nepal,NPL,2004,2855.0999
Nepal,NPL,2005,3021.2605
Nepal,NPL,2006,3168.6917
Nepal,NPL,2007,3553.0967
Nepal,NPL,2008,3698.1008
Nepal,NPL,2009,3749.1191
Nepal,NPL,2010,3743.6838
Nepal,NPL,2011,4091.1882
Nepal,NPL,2012,4323.8325
Nepal,NPL,2013,4650.762
Nepal,NPL,2014,4667.959
Netherlands,NLD,1990,251.77373
Netherlands,NLD,1991,254.28032
Netherlands,NLD,1992,204.08191
Netherlands,NLD,1993,268.0368
Netherlands,NLD,1994,316.47324
Netherlands,NLD,1995,367.24216
Netherlands,NLD,1996,327.12668
Netherlands,NLD,1997,266.3959
Netherlands,NLD,1998,308.03864
Netherlands,NLD,1999,297.7814
Netherlands,NLD,2000,330.8407
Netherlands,NLD,2001,295.10577
Netherlands,NLD,2002,435.71725
Netherlands,NLD,2003,459.36484
Netherlands,NLD,2004,428.2357
Netherlands,NLD,2005,362.7679
Netherlands,NLD,2006,315.02985
Netherlands,NLD,2007,308.00708
Netherlands,NLD,2008,266.6236
Netherlands,NLD,2009,270.18225
Netherlands,NLD,2010,263.815
Netherlands,NLD,2011,252.79695
Netherlands,NLD,2012,298.3732
Netherlands,NLD,2013,356.5929
Netherlands,NLD,2014,396.74808
New Zealand,NZL,1990,7.8712144
New Zealand,NZL,1991,8.517439
New Zealand,NZL,1992,8.350533
New Zealand,NZL,1993,10.429188
New Zealand,NZL,1994,9.193661
New Zealand,NZL,1995,9.718793
New Zealand,NZL,1996,8.043108
New Zealand,NZL,1997,10.039243
New Zealand,NZL,1998,10.7600565
New Zealand,NZL,1999,9.2250395
New Zealand,NZL,2000,5.591341
New Zealand,NZL,2001,4.4957204
New Zealand,NZL,2002,5.1821523
New Zealand,NZL,2003,6.390278
New Zealand,NZL,2004,8.309911
New Zealand,NZL,2005,8.892688
New Zealand,NZL,2006,11.741379
New Zealand,NZL,2007,10.582789
New Zealand,NZL,2008,9.280422
New Zealand,NZL,2009,12.084114
New Zealand,NZL,2010,14.126223
New Zealand,NZL,2011,19.409483
New Zealand,NZL,2012,16.690508
New Zealand,NZL,2013,16.428772
New Zealand,NZL,2014,17.020962
Nicaragua,NIC,1990,6.06687
Nicaragua,NIC,1991,6.8419604
Nicaragua,NIC,1992,7.35727
Nicaragua,NIC,1993,7.1492534
Nicaragua,NIC,1994,8.672922
Nicaragua,NIC,1995,12.262991
Nicaragua,NIC,1996,12.65411
Nicaragua,NIC,1997,10.161494
Nicaragua,NIC,1998,10.707961
Nicaragua,NIC,1999,13.777137
Nicaragua,NIC,2000,13.341007
Nicaragua,NIC,2001,17.257454
Nicaragua,NIC,2002,17.975973
Nicaragua,NIC,2003,21.301605
Nicaragua,NIC,2004,17.185154
Nicaragua,NIC,2005,16.936127
Nicaragua,NIC,2006,17.599636
Nicaragua,NIC,2007,18.795788
Nicaragua,NIC,2008,16.189646
Nicaragua,NIC,2009,14.407357
Nicaragua,NIC,2010,17.281816
Nicaragua,NIC,2011,24.595411
Nicaragua,NIC,2012,36.063526
Nicaragua,NIC,2013,29.565355
Nicaragua,NIC,2014,24.83555
Niger,NER,1990,50.379467
Niger,NER,1991,47.967068
Niger,NER,1992,46.13793
Niger,NER,1993,44.606323
Niger,NER,1994,41.903175
Niger,NER,1995,39.36114
Niger,NER,1996,38.030552
Niger,NER,1997,39.07554
Niger,NER,1998,39.264065
Niger,NER,1999,40.298218
Niger,NER,2000,33.557022
Niger,NER,2001,29.984453
Niger,NER,2002,27.25859
Niger,NER,2003,32.0261
Niger,NER,2004,38.27822
Niger,NER,2005,47.954254
Niger,NER,2006,59.575447
Niger,NER,2007,64.203415
Niger,NER,2008,57.80169
Niger,NER,2009,53.175625
Niger,NER,2010,59.770267
Niger,NER,2011,68.271355
Niger,NER,2012,78.2682
Niger,NER,2013,97.28624
Niger,NER,2014,109.729004
Nigeria,NGA,1990,741.38464
Nigeria,NGA,1991,736.66
Nigeria,NGA,1992,732.21027
Nigeria,NGA,1993,718.19006
Nigeria,NGA,1994,695.99023
Nigeria,NGA,1995,681.43304
Nigeria,NGA,1996,676.9247
Nigeria,NGA,1997,689.0879
Nigeria,NGA,1998,703.47125
Nigeria,NGA,1999,724.1747
Nigeria,NGA,2000,633.74615
Nigeria,NGA,2001,590.3244
Nigeria,NGA,2002,526.008
Nigeria,NGA,2003,557.5845
Nigeria,NGA,2004,629.0903
Nigeria,NGA,2005,785.75287
Nigeria,NGA,2006,1011.8391
Nigeria,NGA,2007,1027.8555
Nigeria,NGA,2008,946.95526
Nigeria,NGA,2009,867.7888
Nigeria,NGA,2010,972.02026
Nigeria,NGA,2011,1055.0424
Nigeria,NGA,2012,1104.6356
Nigeria,NGA,2013,1251.1388
Nigeria,NGA,2014,1285.2891
Niue,NIU,1990,0.030295588
Niue,NIU,1991,0.039475083
Niue,NIU,1992,0.04812289
Niue,NIU,1993,0.055536553
Niue,NIU,1994,0.045305457
Niue,NIU,1995,0.035522837
Niue,NIU,1996,0.03446014
Niue,NIU,1997,0.04259706
Niue,NIU,1998,0.04898999
Niue,NIU,1999,0.048265126
Niue,NIU,2000,0.038561687
Niue,NIU,2001,0.03383586
Niue,NIU,2002,0.0324493
Niue,NIU,2003,0.029528877
Niue,NIU,2004,0.028113037
Niue,NIU,2005,0.027711332
Niue,NIU,2006,0.031719618
Niue,NIU,2007,0.03036902
Niue,NIU,2008,0.02970449
Niue,NIU,2009,0.025808059
Niue,NIU,2010,0.024021974
Niue,NIU,2011,0.02185599
Niue,NIU,2012,0.020138398
Niue,NIU,2013,0.02374566
Niue,NIU,2014,0.022506041
North America (WB),,1990,9240.521
North America (WB),,1991,9138.989
North America (WB),,1992,9314.231
North America (WB),,1993,9783.959
North America (WB),,1994,10838.949
North America (WB),,1995,11430.198
North America (WB),,1996,11704.873
North America (WB),,1997,12575.339
North America (WB),,1998,13824.775
North America (WB),,1999,14472.158
North America (WB),,2000,14280.313
North America (WB),,2001,14326.276
North America (WB),,2002,14669.766
North America (WB),,2003,14021.524
North America (WB),,2004,13884.3545
North America (WB),,2005,14493.939
North America (WB),,2006,15417.337
North America (WB),,2007,14982.06
North America (WB),,2008,14114.293
North America (WB),,2009,13602.296
North America (WB),,2010,13671.413
North America (WB),,2011,15144.392
North America (WB),,2012,14796.857
North America (WB),,2013,14319.866
North America (WB),,2014,13268.268
North Korea,PRK,1990,1383.1538
North Korea,PRK,1991,1468.2683
North Korea,PRK,1992,1593.329
North Korea,PRK,1993,1663.6044
North Korea,PRK,1994,1682.2866
North Korea,PRK,1995,1716.6471
North Korea,PRK,1996,1805.4747
North Korea,PRK,1997,2014.9874
North Korea,PRK,1998,2203.2224
North Korea,PRK,1999,2302.182
North Korea,PRK,2000,2085.8562
North Korea,PRK,2001,1855.4205
North Korea,PRK,2002,1715.135
North Korea,PRK,2003,1832.8973
North Korea,PRK,2004,2001.335
North Korea,PRK,2005,2068.144
North Korea,PRK,2006,2200.1428
North Korea,PRK,2007,2324.1594
North Korea,PRK,2008,2616.335
North Korea,PRK,2009,2709.1292
North Korea,PRK,2010,2841.4058
North Korea,PRK,2011,2895.507
North Korea,PRK,2012,2893.1821
North Korea,PRK,2013,3136.449
North Korea,PRK,2014,3233.9944
North Macedonia,MKD,1990,52.710194
North Macedonia,MKD,1991,51.42936
North Macedonia,MKD,1992,55.003204
North Macedonia,MKD,1993,56.605
North Macedonia,MKD,1994,57.67833
North Macedonia,MKD,1995,56.41561
North Macedonia,MKD,1996,51.66179
North Macedonia,MKD,1997,51.01158
North Macedonia,MKD,1998,44.555454
North Macedonia,MKD,1999,39.44157
North Macedonia,MKD,2000,32.57959
North Macedonia,MKD,2001,34.394356
North Macedonia,MKD,2002,47.275654
North Macedonia,MKD,2003,60.853004
North Macedonia,MKD,2004,65.3803
North Macedonia,MKD,2005,63.659298
North Macedonia,MKD,2006,58.86003
North Macedonia,MKD,2007,63.535645
North Macedonia,MKD,2008,59.06276
North Macedonia,MKD,2009,51.664043
North Macedonia,MKD,2010,41.43697
North Macedonia,MKD,2011,31.625193
North Macedonia,MKD,2012,31.619684
North Macedonia,MKD,2013,30.471981
North Macedonia,MKD,2014,33.842213
Northern Ireland,,1990,12.193213
Northern Ireland,,1991,12.209425
Northern Ireland,,1992,9.530555
Northern Ireland,,1993,10.455144
Northern Ireland,,1994,10.852728
Northern Ireland,,1995,10.4927
Northern Ireland,,1996,9.372082
Northern Ireland,,1997,7.8614855
Northern Ireland,,1998,11.459755
Northern Ireland,,1999,15.520417
Northern Ireland,,2000,16.271883
Northern Ireland,,2001,15.695563
Northern Ireland,,2002,17.071848
Northern Ireland,,2003,19.36461
Northern Ireland,,2004,17.815134
Northern Ireland,,2005,16.088383
Northern Ireland,,2006,16.42352
Northern Ireland,,2007,18.747183
Northern Ireland,,2008,17.771881
Northern Ireland,,2009,15.173527
Northern Ireland,,2010,15.566449
Northern Ireland,,2011,15.923161
Northern Ireland,,2012,19.917175
Northern Ireland,,2013,19.10607
Northern Ireland,,2014,14.9533205
Northern Mariana Islands,MNP,1990,0.27802047
Northern Mariana Islands,MNP,1991,0.3125571
Northern Mariana Islands,MNP,1992,0.3411843
Northern Mariana Islands,MNP,1993,0.43709642
Northern Mariana Islands,MNP,1994,0.4953169
Northern Mariana Islands,MNP,1995,0.55205613
Northern Mariana Islands,MNP,1996,0.537329
Northern Mariana Islands,MNP,1997,0.5604492
Northern Mariana Islands,MNP,1998,0.62916684
Northern Mariana Islands,MNP,1999,0.7548619
Northern Mariana Islands,MNP,2000,0.815464
Northern Mariana Islands,MNP,2001,0.8441105
Northern Mariana Islands,MNP,2002,0.7949085
Northern Mariana Islands,MNP,2003,0.9042195
Northern Mariana Islands,MNP,2004,0.9610566
Northern Mariana Islands,MNP,2005,1.0875876
Northern Mariana Islands,MNP,2006,1.1102092
Northern Mariana Islands,MNP,2007,1.1084722
Northern Mariana Islands,MNP,2008,1.1105515
Northern Mariana Islands,MNP,2009,1.0294532
Northern Mariana Islands,MNP,2010,0.96472394
Northern Mariana Islands,MNP,2011,0.85735875
Northern Mariana Islands,MNP,2012,0.90201783
Northern Mariana Islands,MNP,2013,0.9952379
Northern Mariana Islands,MNP,2014,1.0630109
Norway,NOR,1990,44.679016
Norway,NOR,1991,50.306095
Norway,NOR,1992,50.525036
Norway,NOR,1993,59.233593
Norway,NOR,1994,59.246883
Norway,NOR,1995,73.14396
Norway,NOR,1996,79.36401
Norway,NOR,1997,79.56545
Norway,NOR,1998,82.6117
Norway,NOR,1999,81.146904
Norway,NOR,2000,86.852104
Norway,NOR,2001,90.94483
Norway,NOR,2002,101.346405
Norway,NOR,2003,109.40616
Norway,NOR,2004,99.95407
Norway,NOR,2005,98.19407
Norway,NOR,2006,86.69466
Norway,NOR,2007,89.73496
Norway,NOR,2008,77.435905
Norway,NOR,2009,79.75342
Norway,NOR,2010,82.91478
Norway,NOR,2011,90.04832
Norway,NOR,2012,99.87707
Norway,NOR,2013,96.612595
Norway,NOR,2014,88.98453
OECD Countries,,1990,24726.61
OECD Countries,,1991,24821.578
OECD Countries,,1992,24523.447
OECD Countries,,1993,26001.588
OECD Countries,,1994,27365.357
OECD Countries,,1995,28877.41
OECD Countries,,1996,28386.65
OECD Countries,,1997,29319.654
OECD Countries,,1998,30965.816
OECD Countries,,1999,31619.504
OECD Countries,,2000,30592.646
OECD Countries,,2001,30335.824
OECD Countries,,2002,33290.85
OECD Countries,,2003,33530.867
OECD Countries,,2004,33709.85
OECD Countries,,2005,33705.934
OECD Countries,,2006,35110.594
OECD Countries,,2007,35007.203
OECD Countries,,2008,33940.645
OECD Countries,,2009,33486.746
OECD Countries,,2010,33604.945
OECD Countries,,2011,35386.066
OECD Countries,,2012,36617.87
OECD Countries,,2013,37230.42
OECD Countries,,2014,36834.07
Oman,OMN,1990,14.52432
Oman,OMN,1991,14.141054
Oman,OMN,1992,14.101194
Oman,OMN,1993,14.069279
Oman,OMN,1994,14.754079
Oman,OMN,1995,15.092566
Oman,OMN,1996,14.994677
Oman,OMN,1997,15.10454
Oman,OMN,1998,16.359774
Oman,OMN,1999,18.392523
Oman,OMN,2000,20.06429
Oman,OMN,2001,18.07973
Oman,OMN,2002,16.870342
Oman,OMN,2003,16.97764
Oman,OMN,2004,16.588564
Oman,OMN,2005,17.404093
Oman,OMN,2006,17.95111
Oman,OMN,2007,23.101313
Oman,OMN,2008,25.945898
Oman,OMN,2009,24.846891
Oman,OMN,2010,21.600357
Oman,OMN,2011,21.02345
Oman,OMN,2012,22.771605
Oman,OMN,2013,24.285143
Oman,OMN,2014,23.908367
Pakistan,PAK,1990,5553.6963
Pakistan,PAK,1991,5624.692
Pakistan,PAK,1992,5573.441
Pakistan,PAK,1993,5544.117
Pakistan,PAK,1994,5723.3765
Pakistan,PAK,1995,6131.206
Pakistan,PAK,1996,6116.319
Pakistan,PAK,1997,6263.5063
Pakistan,PAK,1998,6559.8467
Pakistan,PAK,1999,7192.0815
Pakistan,PAK,2000,7229.4834
Pakistan,PAK,2001,6990.0176
Pakistan,PAK,2002,6662.832
Pakistan,PAK,2003,7057.694
Pakistan,PAK,2004,7084.2476
Pakistan,PAK,2005,7250.511
Pakistan,PAK,2006,7173.9585
Pakistan,PAK,2007,7859.7524
Pakistan,PAK,2008,8130.394
Pakistan,PAK,2009,7894.3794
Pakistan,PAK,2010,7529.43
Pakistan,PAK,2011,7741.183
Pakistan,PAK,2012,8120.3574
Pakistan,PAK,2013,8683.2705
Pakistan,PAK,2014,8699.714
Palau,PLW,1990,0.0147854835
Palau,PLW,1991,0.013407117
Palau,PLW,1992,0.014541436
Palau,PLW,1993,0.013378555
Palau,PLW,1994,0.011289576
Palau,PLW,1995,0.009859904
Palau,PLW,1996,0.029279178
Palau,PLW,1997,0.0331282
Palau,PLW,1998,0.029622503
Palau,PLW,1999,0.00794684
Palau,PLW,2000,0.0038548484
Palau,PLW,2001,0.0037622275
Palau,PLW,2002,0.0043991655
Palau,PLW,2003,0.011468958
Palau,PLW,2004,0.009751028
Palau,PLW,2005,0.010480997
Palau,PLW,2006,0.016979687
Palau,PLW,2007,0.01782349
Palau,PLW,2008,0.024572387
Palau,PLW,2009,0.021856239
Palau,PLW,2010,0.0152108995
Palau,PLW,2011,0.010195281
Palau,PLW,2012,0.010843004
Palau,PLW,2013,0.020682788
Palau,PLW,2014,0.032012023
Palestine,PSE,1990,25.996536
Palestine,PSE,1991,26.29216
Palestine,PSE,1992,26.571613
Palestine,PSE,1993,27.62636
Palestine,PSE,1994,27.093037
Palestine,PSE,1995,26.419315
Palestine,PSE,1996,24.906736
Palestine,PSE,1997,25.063768
Palestine,PSE,1998,24.388762
Palestine,PSE,1999,25.111984
